연번,호선,station_name,층수,형식,지반고,레일면고,선로기준정거장깊이,정거장깊이,비고,위도,경도,station_depth,underground_floors,is_island_platform,is_side_platform,is_transfer_station,line_1to4,line_5to8,risk_area_count_500m,risk_area_count_1km,nearest_risk_distance,risk_weighted_score_500m,construction_count_500m,ongoing_construction_500m,total_construction_amount_500m,avg_construction_amount_500m,subway_related_construction_500m,large_construction_500m,construction_density_500m,water_building_count_500m,total_water_output_500m,total_waste_output_500m,avg_water_output_500m,large_water_buildings_500m,max_water_output_500m,water_building_density_500m,road_construction_count_500m,ongoing_road_construction_500m,subway_related_road_500m,communication_infra_500m,water_sewer_construction_500m,major_road_construction_500m,avg_construction_duration_500m,long_term_construction_500m,road_construction_density_500m,comprehensive_risk_score,underground_activity_density,ground_disturbance_index,infrastructure_density,risk_level,underground_risk_score_norm,subway_risk_score_norm,construction_risk_score_norm,water_output_risk_score_norm,station_risk_score
174,5,미사,B2,상대식,121.91,105.91,16.0,14.9,,37.56329,127.192954,16.0,1.0,0,1,0,0,1,0.0,0,13208.050209200175,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
175,5,하남풍산,B2,상대식,124.41,106.79,17.62,16.52,,37.552201,127.203897,17.61999999999999,1.0,0,1,0,0,1,0.0,0,14647.198872253157,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
176,5,하남시청,B2,상대식,126.19,105.69,20.5,19.4,,37.541723,127.206901,20.5,1.0,0,1,0,0,1,0.0,0,14979.208788472975,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
177,5,하남검단산,B2,상대식,122.93,96.54,26.39,25.29,,37.539729,127.223427,26.39,1.0,0,1,0,0,1,0.0,0,16443.94384084084,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
178,6,응암,B3,섬식,117.58,98.57,19.01,17.91,,37.59859,126.915583,19.010000000000005,1.0,1,0,0,0,1,0.0,0,4035.899262830294,0.0,4,0.0909090909090909,8.2,2.05,0.0,0.0,5.092958178940651,0.0336787564766839,0.0117521181503716,59.4,37.902307692307694,4,108.0,16.552114081557114,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.298546,547,472.5,267,Low,0.0,0.0111111111111111,0.0181818181818181,0.0151436248756852,0.0505661815694502
179,6,역촌,B4,상대식,121.97,93.83,28.14,27.04,,37.60605,126.922764,28.14,1.0,0,1,0,0,1,0.0,0,4815.871022768418,0.0,3,0.0,0.0,0.0,0.0,0.0,3.819718634205488,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
181,6,독바위,B6,상대식,138.67,100.73,37.94,36.84,,37.618413,126.933035,37.93999999999998,1.0,0,1,0,0,1,0.0,0,5249.7887138511815,0.0,2,0.0,0.0,0.0,0.0,0.0,2.546479089470325,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
183,6,구산,B4,상대식,121.11,94.59,26.52,25.42,,37.611223,126.917246,26.52,1.0,0,1,0,0,1,0.0,0,5410.785020154097,0.0,3,0.1818181818181818,0.0,0.0,0.0,0.0,3.819718634205488,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.45,535,472.5,267,Low,0.0,0.0,0.0363636363636363,0.0,0.0265840220385674
184,6,새절,B2,섬식,115.83,100.39,15.44,14.34,,37.591148,126.913613,15.439999999999998,1.0,1,0,0,0,1,0.0,0,3260.261370751265,0.0,1,0.0909090909090909,0.0,0.0,0.0,0.0,1.2732395447351628,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.2,534,472.5,267,Low,0.0,0.0111111111111111,0.0181818181818181,0.0,0.0173534588307315
185,6,증산,B2,상대식,114.89,99.13,15.76,14.66,,37.583989,126.909785,15.760000000000003,1.0,0,1,0,0,1,0.0,0,2624.48987724257,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2732395447351628,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
186,6,디지털미디어시티,B2,상대식,114.0,101.33,12.67,11.57,"경의중앙선,공항철도환승",37.577005,126.898643,12.670000000000002,1.0,0,1,1,0,1,0.0,0,2649.2155073171857,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139896373056994,0.1069112891935036,4370.46,101.87409090909092,20,246.1,56.02253996834716,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.846492,577,472.5,267,Low,0.0,0.0111111111111111,0.0,0.073633642166401,0.1655534130173046
187,6,월드컵경기장,B2,상대식,113.78,96.48,17.3,16.2,,37.569439,126.899077,17.299999999999997,1.0,0,1,0,0,1,0.0,0,2211.110874202265,0.0,1,0.0909090909090909,0.0,0.0,0.0,0.0,1.2732395447351628,0.0129533678756476,0.001721090345079,72.16,14.432,0,32.77,6.366197723675814,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.214432,539,472.5,267,Low,0.0,0.0,0.0181818181818181,0.0048914860735755,0.0240199293397393
188,6,마포구청,B3,상대식,115.84,94.68,21.16,20.06,,37.563535,126.903326,21.16,1.0,0,1,0,0,1,0.0,0,1706.59082086869,0.0,1,0.0909090909090909,0.0,0.0,0.0,0.0,1.2732395447351628,0.4300518134715026,0.1123350134794097,4704.46,28.372650602409635,1,200.05,211.35776442603705,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,81.14197200000001,700,472.5,267,Medium,0.0,0.0,0.0181818181818181,0.1807956089836374,0.4098096534493068
189,6,망원,B2,상대식,109.49,94.64,14.85,13.75,,37.556031,126.910129,14.849999999999994,1.0,0,1,0,0,1,0.0,0,1325.6911796073346,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699481865284974,0.0032480333036706,136.18,5.043703703703704,0,14.14,34.37746770784939,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.977236,560,472.5,267,Low,0.0,0.0,0.0,0.024398739944056,0.0535108728318501
191,6,상수,B3,섬식,118.28,95.65,22.63,21.53,,37.547704,126.92292,22.629999999999995,1.0,1,0,0,0,1,0.0,0,1660.107153345372,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932642487046632,0.0046318700805759,194.2,5.394444444444444,0,9.08,45.83662361046586,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.98884,569,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0326320395950797,0.0756294437415658
192,6,광흥창,B3,섬식,113.67,91.35,22.32,21.22,,37.547464,126.931971,22.320000000000007,1.0,1,0,0,0,1,0.0,1,964.9722358581644,0.0,1,0.0909090909090909,71.6,71.6,0.0,0.0,1.2732395447351628,0.077720207253886,0.0168953543201728,708.37,23.61233333333333,1,276.89,38.19718634205488,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.341674,564,472.5,267,Low,0.0,0.0111111111111111,0.0181818181818181,0.0315385205246863,0.0865231686178276
193,6,대흥,B3,섬식,114.97,94.1,20.87,19.77,,37.547732,126.942214,20.870000000000005,1.0,1,0,0,0,1,0.25,1,363.9647319516896,2.7475189550308787,3,0.0909090909090909,0.0,0.0,0.0,0.0,3.819718634205488,0.1062176165803108,0.025071248990207,1051.16,25.638048780487807,2,101.38,52.20282133414168,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.810232,575,472.5,267,Low,0.00625,0.0111111111111111,0.0181818181818181,0.0437629551901726,0.1156181408576632
195,6,효창공원앞,B3,섬식,113.28,92.85,20.43,19.33,경의중앙선환승,37.539279,126.961348,20.430000000000007,1.0,1,0,1,0,1,0.0,0,2152.624306392893,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129533678756476,0.0010716267905266,44.93,8.986,0,9.25,6.366197723675814,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.958986,538,472.5,267,Low,0.0,0.0444444444444444,0.0,0.0046749982220581,0.0264989123464414
197,6,녹사평,B5,섬식,141.03,106.81,34.22,33.12,,37.53469,126.98665,34.22,1.0,1,0,0,0,1,0.0,0,3983.0799330066247,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0,0.0040614478114478
198,6,이태원,B5,섬식,152.52,117.87,34.65,33.55,,37.534485,126.994369,34.650000000000006,1.0,1,0,0,0,1,0.0,0,3304.275308362794,0.0,2,0.1818181818181818,0.0,0.0,0.0,0.0,2.546479089470325,0.0958549222797927,0.0139411657095645,584.51,15.797567567567569,1,126.02,47.10986315520102,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.566902,572,472.5,267,Low,0.0,0.0111111111111111,0.0363636363636363,0.0365986959964524,0.1109130644785985
199,6,한강진,B5,상대식,147.18,120.4,26.78,25.68,,37.53956,127.001729,26.78,1.0,0,1,0,0,1,0.0,0,2821.814294452207,0.0,1,0.0909090909090909,0.0,0.0,0.0,0.0,1.2732395447351628,0.0103626943005181,0.0094779224130755,397.38,99.345,1,384.05,5.092958178940651,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.279476,538,472.5,267,Low,0.0,0.0,0.0181818181818181,0.0066135389045312,0.0277967042985397
200,6,버티고개,B5,상대식,168.27,122.52,45.75,44.65,,37.547933,127.006948,45.750000000000014,1.0,0,1,0,0,1,0.0,0,2737.4348214912097,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
205,6,창신,B4,섬식,136.0,109.45,26.55,25.45,,37.579772,127.015246,26.55,1.0,1,0,0,0,1,0.0,0,1305.4303863319371,0.0,1,0.0909090909090909,0.0,0.0,0.0,0.0,1.2732395447351628,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.2,534,472.5,267,Low,0.0,0.0111111111111111,0.0181818181818181,0.0,0.0173534588307315
206,6,보문,B3,섬식,124.45,107.44,17.01,15.91,우이신설선환승,37.585293,127.019377,17.010000000000005,1.0,1,0,1,0,1,0.0,0,1880.8864368095312,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129533678756476,0.0128795563517559,0.0,108.0,5,108.0,6.366197723675814,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.058,538,472.5,267,Low,0.0,0.0444444444444444,0.0,0.0086109747424678,0.0351312244877946
207,6,안암,B3,상대식,127.61,107.48,20.13,19.03,,37.586261,127.02903,20.129999999999995,1.0,0,1,0,0,1,0.0,0,2582.557835911565,0.0,2,0.0,29.2938342,14.6469171,0.0,0.0,2.546479089470325,0.0259067357512953,0.0036728201529757,153.99,15.399,0,27.46,12.732395447351628,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.98079800000001,543,472.5,267,Low,0.0,0.0,0.0,0.0098598519680903,0.0216244480663799
208,6,고려대,B4,상대식,125.24,94.25,30.99,29.89,,37.59034,127.03626,30.989999999999995,1.0,0,1,0,0,1,0.0,0,3022.8416852225287,0.0,4,0.3636363636363636,0.0,0.0,0.0,0.0,5.092958178940651,0.0155440414507772,0.0178982901434901,750.42,125.07,1,609.76,7.639437268410976,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,81.10008400000001,543,472.5,267,Low,0.0,0.0,0.0727272727272727,0.0111474438647557,0.0776164152805198
209,6,월곡,B3,상대식,125.62,104.51,21.11,20.01,,37.60192,127.041492,21.11,1.0,0,1,0,0,1,0.0,0,2425.6082264834745,0.0,2,0.1818181818181818,208.0925,104.04625,0.0,0.5,2.546479089470325,0.0155440414507772,0.0042454833900232,0.0,29.666666666666668,0,30.0,7.639437268410976,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.4856,541,474.5,267,Low,0.0,0.0,0.1363636363636363,0.0065965082802668,0.1141574246683951
210,6,상월곡,B3,섬식,129.94,111.39,18.55,17.45,,37.606392,127.048509,18.55,1.0,1,0,0,0,1,0.0,0,1644.8802288981751,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0,0.0040614478114478
211,6,돌곶이,B2,상대식,118.73,101.87,16.86,15.76,,37.610522,127.056419,16.86,1.0,0,1,0,0,1,0.0,1,889.7948565672882,0.0,1,0.0,0.0,0.0,0.0,0.0,1.2732395447351628,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
212,6,석계,B3,상대식,119.68,100.01,19.67,18.57,국철환승,37.614937,127.065922,19.67,1.0,0,1,1,0,1,0.0,1,612.6388572940566,0.0,1,0.0,26.4,26.4,0.0,0.0,1.2732395447351628,0.0932642487046632,0.0039711965417914,156.78,4.625,0,11.04,45.83662361046586,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.9833,569,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0324118150821515,0.0751464513438937
213,6,태릉입구,B2,상대식,119.9,103.35,16.55,15.45,7호선환승,37.617319,127.074741,16.55000000000001,1.0,0,1,1,0,1,0.0,0,1292.083701667569,0.0,1,0.0,26.4,26.4,0.0,0.0,1.2732395447351628,0.1139896373056994,0.0041593811707087,174.39,3.9634090909090913,0,5.7,56.02253996834716,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.98487800000001,577,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0393830061588027,0.0904355408642765
214,6,화랑대,B2,상대식,119.99,103.32,16.67,15.57,,37.619875,127.084106,16.67,1.0,0,1,0,0,1,0.0,0,2127.2604194992514,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0984455958549222,0.0095082132215324,398.65,10.49078947368421,0,15.1,48.38310269993618,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.02973,571,472.5,267,Low,0.0,0.0,0.0,0.0359846030254849,0.0789207770899839
215,6,봉화산,B2,섬식,123.46,112.42,11.04,9.94,,37.617293,127.091375,11.039999999999992,1.0,1,0,0,0,1,0.0,0,2759.624616799107,0.0,1,0.0909090909090909,11.7,11.7,0.0,0.0,1.2732395447351628,0.0569948186528497,0.0501052903731756,2006.86,95.48909090909092,0,96.0,28.01126998417358,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.620152,556,472.5,267,Low,0.0,0.0111111111111111,0.0181818181818181,0.0357000363420084,0.0956501294444546
216,6,신내,지상,단선,132.2,132.8,-0.6,-1.7,경춘선환승,37.612571,127.104326,-0.6000000000000227,1.0,0,0,1,0,1,0.0,0,3947.94794776542,0.0,1,0.0909090909090909,0.0,0.0,0.0,0.0,1.2732395447351628,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.2,534,472.5,267,Low,0.0,0.0111111111111111,0.0181818181818181,0.0,0.0173534588307315
217,7,장암,지상,상대식,136.2,136.8,-0.6,-1.7,,37.70015,127.053126,-0.6000000000000227,1.0,0,1,0,0,1,0.0,0,9141.416195167763,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
218,7,도봉산,고가,상대식,128.52,133.77,-5.25,-6.35,1호선환승,37.689131,127.046548,-5.25,1.0,0,1,1,0,1,0.0,0,7987.916301846875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0,0.0040614478114478
219,7,수락산,B3,섬식(복합),131.52,115.96,15.56,14.46,,37.677804,127.055314,15.560000000000016,1.0,0,0,0,0,1,0.0,0,6653.89353775746,0.0,6,0.5454545454545454,1458.7146452999998,243.11910755,0.0,0.5,7.639437268410976,0.0103626943005181,0.000534263078295,22.4,5.6,0,5.69,5.092958178940651,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,81.45448,543,474.5,267,Low,0.0,0.0,0.209090909090909,0.003632319126271,0.1608244629873348
220,7,마들,B3,섬식,125.84,104.7,21.14,20.04,,37.664985,127.057701,21.14,1.0,1,0,0,0,1,0.0,0,5221.925559329143,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103626943005181,0.0027786450277399,116.5,29.125,0,46.57,5.092958178940651,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.97330000000001,537,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0043804464427526,0.0136685633052122
222,7,중계,B3,섬식,124.2,102.78,21.42,20.32,,37.645052,127.064084,21.42,1.0,1,0,0,0,1,0.0,0,3025.3710974441983,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233160621761658,0.0002959912857875,12.41,1.3788888888888888,0,8.45,11.459155902616464,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.952482,542,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0078706844873177,0.0213232899256788
223,7,하계,B3,섬식,120.77,99.5,21.27,20.17,,37.636363,127.067999,21.27,1.0,1,0,0,0,1,0.0,0,2155.777791372647,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.194300518134715,0.0076979200232022,322.75,4.303333333333334,0,8.0,95.4929658551372,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.01455,608,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0673328127193057,0.1517345484344707
224,7,공릉,B4,상대식,118.74,95.02,23.72,22.62,,37.625642,127.072969,23.72,1.0,0,1,0,0,1,0.0,0,1417.327813139054,0.0,8,0.0909090909090909,0.0,0.0,0.0,0.0,10.185916357881302,0.1113989637305699,0.0039769207890588,166.74,3.8776744186046512,0,6.72,54.749300423612,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.233348,577,472.5,267,Low,0.0,0.0,0.0181818181818181,0.0384586281732096,0.0976387750809821
226,7,먹골,B3,상대식,117.11,97.84,19.27,18.17,,37.610638,127.077719,19.27,1.0,0,1,0,0,1,0.0,0,1753.607100877713,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155440414507772,0.0119939675974213,502.87,83.81166666666667,1,171.0,7.639437268410976,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.050574,539,472.5,267,Low,0.0,0.0,0.0,0.0091793363493995,0.0201319535844784
227,7,중화,B3,상대식,116.13,95.68,20.45,19.35,,37.602604,127.079254,20.44999999999999,1.0,0,1,0,0,1,0.0,0,2400.476962687962,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
228,7,상봉,B3,상대식,117.63,94.28,23.35,22.25,"경의중앙선,경춘선환승",37.595673,127.085708,23.349999999999994,1.0,0,1,1,0,1,0.0,0,3350.929147348846,0.0,1,0.0909090909090909,160.748752,160.748752,0.0,0.5,1.2732395447351628,0.005181347150259,0.0006201267873067,26.0,13.0,0,13.0,2.546479089470325,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.2052,536,474.5,267,Low,0.0,0.0111111111111111,0.1181818181818182,0.0019338246458552,0.0947007484896338
229,7,면목,B4,상대식,120.4,92.82,27.58,26.48,,37.588671,127.087503,27.580000000000013,1.0,0,1,0,0,1,0.0,0,4052.376415736388,0.0,3,0.0909090909090909,80.3,26.766666666666666,0.0,0.0,3.819718634205488,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.2,534,472.5,267,Low,0.0,0.0,0.0181818181818181,0.0,0.0132920110192837
230,7,사가정,B4,상대식,123.51,98.74,24.77,23.67,,37.580912,127.088502,24.77000000000001,1.0,0,1,0,0,1,0.0,0,4816.6524789370815,0.0,3,0.2727272727272727,38.4,12.8,0.0,0.0,3.819718634205488,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.7,536,472.5,267,Low,0.0,0.0,0.0545454545454545,0.0,0.0398760330578512
231,7,용마산,B4,상대식,145.41,115.6,29.81,28.71,,37.573752,127.086802,29.81,1.0,0,1,0,0,1,0.0,0,4847.455318338184,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
232,7,중곡,B3,상대식,124.93,107.04,17.89,16.79,,37.565877,127.084291,17.89,1.0,0,1,0,0,1,0.0,0,4384.185346464395,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95,533,472.5,267,Low,0.0,0.0,0.0,0.0,0.0
234,7,어린이대공원,B3,상대식,120.93,101.76,19.17,18.07,5호선환승,37.547962,127.07465,19.17,1.0,0,1,1,0,1,0.0,0,3327.133102773716,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.077720207253886,0.0004624714771491,18.5,0.6463333333333333,0,5.0,38.19718634205488,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.953878,563,472.5,267,Low,0.0,0.0111111111111111,0.0,0.026060892910345,0.061217724308
236,7,뚝섬유원지,고가,상대식,115.28,128.47,-13.19,-14.29,,37.531558,127.066714,-13.189999999999998,1.0,0,1,0,0,1,0.0,0,2908.581134624067,0.0,1,0.0909090909090909,0.0,0.0,0.0,0.0,1.2732395447351628,0.0569948186528497,0.0101452742403387,425.36,19.334545454545456,0,51.15,28.01126998417358,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.285072,556,472.5,267,Low,0.0,0.0,0.0181818181818181,0.0223800309643961,0.0623754880207435
237,7,청담,B4,섬식,141.38,117.51,23.87,22.77,,37.519097,127.051851,23.86999999999999,1.0,1,0,0,0,1,0.0,0,2182.8933048818462,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336787564766839,0.0066224770678306,277.96,21.358461538461537,0,50.39,16.552114081557114,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.005532,546,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0134337445148381,0.0335240920314906
238,7,강남구청,B3,상대식,150.75,127.93,22.82,21.72,분당선환승,37.517185,127.04122,22.82,1.0,0,1,1,0,1,0.0,0,1673.3852648349089,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.044041450777202,0.0024542710159179,102.9,6.052941176470589,0,54.53,21.645072260497766,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.97058,550,472.5,267,Low,0.0,0.0111111111111111,0.0,0.01549857393104,0.0380526383647514
239,7,학동,B3,상대식,137.0,114.55,22.45,21.35,,37.514262,127.031738,22.450000000000003,1.0,0,1,0,0,1,0.0,0,1751.8781881077552,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077720207253886,0.0062122393469969,260.46,86.82,2,118.0,3.819718634205488,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.002092,536,472.5,267,Low,0.0,0.0,0.0,0.0046614200241285,0.0102233416438273
240,7,논현,B3,상대식,126.72,103.75,22.97,21.87,신분당선환승,37.511108,127.021385,22.97,1.0,0,1,1,0,1,0.0,0,2278.2036582183973,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020725388601036,0.0385733172322978,1617.36,20.734102564102564,1,108.75,99.31268448934269,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.273452,611,472.5,267,Low,0.0,0.0111111111111111,0.0,0.0802152853641338,0.1799881532123322
241,7,반포,B3,상대식,113.37,92.77,20.6,19.5,,37.508171,127.011717,20.60000000000001,1.0,0,1,0,0,1,0.0,0,2983.383363546663,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725388601036269,0.0145961150010816,613.37,21.85607142857143,0,87.07,35.65070725258456,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,80.072394,561,472.5,267,Low,0.0,0.0,0.0,0.0290449917015695,0.063700947709124
243,7,내방,B3,상대식,115.5,93.13,22.37,21.27,,37.48764,126.993541,22.370000000000005,1.0,0,1,0,0,1,0.0,0,5771.845726414744,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103626943005181,0.0015491244167528,64.95,16.2375,0,36.0,5.092958178940651,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.96299,537,472.5,267,Low,0.0,0.0,0.0,0.0039706062390903,0.0087082614107322
245,7,남성,B3,상대식,122.3,99.8,22.5,21.4,,37.484688,126.971108,22.5,1.0,0,1,0,0,1,0.0,0,6696.740043464238,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103626943005181,0.0009495095154877,39.81,9.9525,0,11.39,5.092958178940651,0.0,0.0,79,177,0.0,237,405.6155913978495,0.0,678.6366773438417,79.95796200000001,537,472.5,267,Low,0.0,0.0,0.0,0.0037707346053353,0.0082699065776103
